touchpoint_id,anonymous_id,patient_id,channel,utm_medium,campaign,event_type,cost,event_at
tp_003430,anon_540cced1b350,,facebook,paid_social,weight_mgmt,click,3.29,2024-12-12 19:20:57
tp_003431,anon_540cced1b350,,referral,referral,retargeting,visit,0.0,2024-12-16 09:10:55
tp_003432,anon_540cced1b350,pat_001143,organic,organic,retargeting,signup,0.0,2024-12-20 15:11:34
tp_003433,anon_9526338618a1,,instagram,paid_social,retargeting,click,5.13,2024-12-11 18:23:04
tp_003434,anon_9526338618a1,,organic,organic,weight_mgmt,visit,0.0,2024-12-13 12:00:04
tp_003435,anon_9526338618a1,pat_001144,instagram,paid_social,retargeting,signup,0.0,2024-12-20 13:26:17
tp_003436,anon_fab256117cbd,,organic,organic,mental_health,visit,0.0,2024-12-08 18:40:55
tp_003437,anon_fab256117cbd,,instagram,paid_social,weight_mgmt,click,2.71,2024-12-10 08:45:48
tp_003438,anon_fab256117cbd,,organic,organic,retargeting,visit,0.0,2024-12-13 18:49:38
tp_003439,anon_fab256117cbd,pat_001145,organic,organic,weight_mgmt,signup,0.0,2024-12-20 15:45:42
tp_003440,anon_60be778aeeb2,,facebook,paid_social,brand,click,4.79,2024-12-06 16:17:58
tp_003441,anon_60be778aeeb2,,email,email,retargeting,click,0.24,2024-12-08 12:11:47
tp_003442,anon_60be778aeeb2,pat_001146,facebook,paid_social,skin_health,signup,0.0,2024-12-20 08:50:09
tp_003443,anon_ab8a6b628d4d,,referral,referral,brand,visit,0.0,2024-12-09 12:54:13
tp_003444,anon_ab8a6b628d4d,pat_001147,referral,referral,mental_health,signup,0.0,2024-12-20 18:11:11
tp_003445,anon_da579ddd8a6f,,google,cpc,brand,click,3.97,2024-12-08 13:10:38
tp_003446,anon_da579ddd8a6f,,email,email,brand,click,0.24,2024-12-12 14:24:02
tp_003447,anon_da579ddd8a6f,pat_001148,google,cpc,weight_mgmt,signup,0.0,2024-12-20 19:49:13
tp_003448,anon_130bc39cb636,,google,cpc,mental_health,click,6.88,2024-12-14 13:11:24
tp_003449,anon_130bc39cb636,,facebook,paid_social,brand,click,2.24,2024-12-16 13:29:37
tp_003450,anon_130bc39cb636,,instagram,paid_social,skin_health,click,3.79,2024-12-17 17:02:57
tp_003451,anon_130bc39cb636,pat_001149,google,cpc,weight_mgmt,signup,0.0,2024-12-20 15:52:32
tp_003452,anon_df93e3fcd029,,google,cpc,brand,click,4.05,2024-12-11 13:22:17
tp_003453,anon_df93e3fcd029,,google,cpc,mental_health,click,3.38,2024-12-15 15:37:14
tp_003454,anon_df93e3fcd029,,google,cpc,mental_health,click,3.42,2024-12-17 08:43:08
tp_003455,anon_df93e3fcd029,pat_001150,google,cpc,weight_mgmt,signup,0.0,2024-12-20 19:08:53
tp_003456,anon_8923abec6c14,,email,email,retargeting,click,0.29,2024-12-15 19:37:07
tp_003457,anon_8923abec6c14,,facebook,paid_social,weight_mgmt,click,2.76,2024-12-16 19:49:03
tp_003458,anon_8923abec6c14,pat_001151,email,email,retargeting,signup,0.0,2024-12-20 13:28:04
tp_003459,anon_ea4eaff3f609,,facebook,paid_social,mental_health,click,3.17,2024-12-18 19:20:38
tp_003460,anon_ea4eaff3f609,pat_001152,facebook,paid_social,mental_health,signup,0.0,2024-12-20 16:40:57
tp_003461,anon_bbaecccff8cc,,referral,referral,brand,visit,0.0,2024-12-06 13:15:17
tp_003462,anon_bbaecccff8cc,pat_001153,referral,referral,weight_mgmt,signup,0.0,2024-12-20 11:15:40
tp_003463,anon_faaf8e0616bf,,facebook,paid_social,retargeting,click,3.36,2024-12-18 15:58:48
tp_003464,anon_faaf8e0616bf,pat_001154,facebook,paid_social,retargeting,signup,0.0,2024-12-20 13:39:47
tp_003465,anon_521314fdf0e7,,instagram,paid_social,weight_mgmt,click,4.08,2024-12-12 14:50:16
tp_003466,anon_521314fdf0e7,,facebook,paid_social,mental_health,click,2.8,2024-12-15 10:34:01
tp_003467,anon_521314fdf0e7,,google,cpc,retargeting,click,3.78,2024-12-19 18:19:03
tp_003468,anon_521314fdf0e7,pat_001155,instagram,paid_social,weight_mgmt,signup,0.0,2024-12-20 13:37:56
tp_003469,anon_878bbc934139,,email,email,brand,click,0.29,2024-12-10 11:36:40
tp_003470,anon_878bbc934139,pat_001156,email,email,brand,signup,0.0,2024-12-21 12:04:32
tp_003471,anon_3507c0fbfe1f,,organic,organic,weight_mgmt,visit,0.0,2024-12-09 10:59:22
tp_003472,anon_3507c0fbfe1f,,google,cpc,mental_health,click,4.06,2024-12-14 19:50:11
tp_003473,anon_3507c0fbfe1f,pat_001157,organic,organic,weight_mgmt,signup,0.0,2024-12-21 19:15:54
tp_003474,anon_2508998ed514,,facebook,paid_social,weight_mgmt,click,1.81,2024-12-07 13:14:37
tp_003475,anon_2508998ed514,,referral,referral,mental_health,visit,0.0,2024-12-11 19:17:58
tp_003476,anon_2508998ed514,pat_001158,facebook,paid_social,retargeting,signup,0.0,2024-12-21 12:42:31
tp_003477,anon_f0cab4e1531d,,organic,organic,skin_health,visit,0.0,2024-12-09 15:02:58
tp_003478,anon_f0cab4e1531d,,instagram,paid_social,mental_health,click,4.77,2024-12-19 14:36:01
tp_003479,anon_f0cab4e1531d,pat_001159,organic,organic,skin_health,signup,0.0,2024-12-21 13:34:24
tp_003480,anon_b62a94fca0fd,,facebook,paid_social,skin_health,click,4.03,2024-12-15 09:04:26
tp_003481,anon_b62a94fca0fd,pat_001160,facebook,paid_social,weight_mgmt,signup,0.0,2024-12-21 11:55:06
tp_003482,anon_bf6c8f974797,,facebook,paid_social,mental_health,click,2.07,2024-12-09 18:55:57
tp_003483,anon_bf6c8f974797,,facebook,paid_social,weight_mgmt,click,4.76,2024-12-11 10:53:32
tp_003484,anon_bf6c8f974797,,instagram,paid_social,skin_health,click,5.55,2024-12-15 13:54:27
tp_003485,anon_bf6c8f974797,pat_001161,facebook,paid_social,retargeting,signup,0.0,2024-12-21 15:38:08
tp_003486,anon_c8e261477b89,,instagram,paid_social,skin_health,click,3.69,2024-12-08 12:00:03
tp_003487,anon_c8e261477b89,,google,cpc,retargeting,click,3.12,2024-12-09 12:49:12
tp_003488,anon_c8e261477b89,,email,email,retargeting,click,0.19,2024-12-19 15:45:19
tp_003489,anon_c8e261477b89,pat_001162,instagram,paid_social,brand,signup,0.0,2024-12-21 13:54:13
tp_003490,anon_4481abb7d5ee,,instagram,paid_social,brand,click,5.09,2024-12-16 19:19:32
tp_003491,anon_4481abb7d5ee,pat_001163,instagram,paid_social,brand,signup,0.0,2024-12-21 14:22:58
tp_003492,anon_233499f6f2ca,,instagram,paid_social,skin_health,click,2.64,2024-12-15 15:31:32
tp_003493,anon_233499f6f2ca,pat_001164,instagram,paid_social,skin_health,signup,0.0,2024-12-21 14:43:56
tp_003494,anon_2ac4f2f130e9,,organic,organic,weight_mgmt,visit,0.0,2024-12-19 17:53:09
tp_003495,anon_2ac4f2f130e9,,facebook,paid_social,weight_mgmt,click,4.76,2024-12-21 12:07:19
tp_003496,anon_2ac4f2f130e9,pat_001165,organic,organic,brand,signup,0.0,2024-12-22 15:52:18
tp_003497,anon_759c693d74df,,google,cpc,skin_health,click,3.47,2024-12-11 11:20:21
tp_003498,anon_759c693d74df,pat_001166,google,cpc,skin_health,signup,0.0,2024-12-22 19:54:56
tp_003499,anon_c8ff593e22f8,,facebook,paid_social,brand,click,4.35,2024-12-08 14:05:29
tp_003500,anon_c8ff593e22f8,,facebook,paid_social,weight_mgmt,click,3.54,2024-12-17 14:08:15
tp_003501,anon_c8ff593e22f8,,facebook,paid_social,weight_mgmt,click,4.69,2024-12-19 18:05:51
tp_003502,anon_c8ff593e22f8,pat_001167,facebook,paid_social,mental_health,signup,0.0,2024-12-22 10:06:15
tp_003503,anon_9cb9f58ef544,,organic,organic,weight_mgmt,visit,0.0,2024-12-11 17:20:54
tp_003504,anon_9cb9f58ef544,,facebook,paid_social,skin_health,click,3.52,2024-12-16 16:13:03
tp_003505,anon_9cb9f58ef544,pat_001168,organic,organic,mental_health,signup,0.0,2024-12-22 12:20:33
tp_003506,anon_f9a511942453,,google,cpc,skin_health,click,4.44,2024-12-10 10:12:30
tp_003507,anon_f9a511942453,pat_001169,google,cpc,mental_health,signup,0.0,2024-12-22 19:23:41
tp_003508,anon_e3cb7ca729e8,,facebook,paid_social,weight_mgmt,click,4.52,2024-12-13 19:38:09
tp_003509,anon_e3cb7ca729e8,,facebook,paid_social,brand,click,1.84,2024-12-21 15:56:56
tp_003510,anon_e3cb7ca729e8,pat_001170,facebook,paid_social,skin_health,signup,0.0,2024-12-22 15:08:09
tp_003511,anon_b6acc9289617,,facebook,paid_social,weight_mgmt,click,4.48,2024-12-11 14:03:54
tp_003512,anon_b6acc9289617,,email,email,mental_health,click,0.3,2024-12-13 19:22:43
tp_003513,anon_b6acc9289617,,google,cpc,retargeting,click,2.95,2024-12-20 19:25:53
tp_003514,anon_b6acc9289617,pat_001171,facebook,paid_social,weight_mgmt,signup,0.0,2024-12-22 17:20:04
tp_003515,anon_87cd2914677f,,email,email,weight_mgmt,click,0.13,2024-12-17 08:11:09
tp_003516,anon_87cd2914677f,pat_001172,email,email,weight_mgmt,signup,0.0,2024-12-22 08:47:24
tp_003517,anon_76b046a636d2,,instagram,paid_social,weight_mgmt,click,4.76,2024-12-09 19:40:42
tp_003518,anon_76b046a636d2,,email,email,weight_mgmt,click,0.22,2024-12-13 13:58:46
tp_003519,anon_76b046a636d2,,instagram,paid_social,brand,click,3.91,2024-12-17 16:55:56
tp_003520,anon_76b046a636d2,pat_001173,instagram,paid_social,weight_mgmt,signup,0.0,2024-12-22 15:13:56
tp_003521,anon_db18294bd73e,,organic,organic,retargeting,visit,0.0,2024-12-12 09:32:25
tp_003522,anon_db18294bd73e,,facebook,paid_social,weight_mgmt,click,2.86,2024-12-18 17:03:17
tp_003523,anon_db18294bd73e,pat_001174,organic,organic,mental_health,signup,0.0,2024-12-22 09:53:51
tp_003524,anon_217def33142e,,instagram,paid_social,mental_health,click,3.17,2024-12-17 19:16:34
tp_003525,anon_217def33142e,,instagram,paid_social,brand,click,4.64,2024-12-18 14:38:17
tp_003526,anon_217def33142e,,email,email,mental_health,click,0.12,2024-12-21 16:12:51
tp_003527,anon_217def33142e,pat_001175,instagram,paid_social,skin_health,signup,0.0,2024-12-22 13:20:06
tp_003528,anon_16b3c1bb1e2a,,email,email,mental_health,click,0.28,2024-12-08 09:42:08
tp_003529,anon_16b3c1bb1e2a,,google,cpc,mental_health,click,3.2,2024-12-18 11:16:31
tp_003530,anon_16b3c1bb1e2a,pat_001176,email,email,skin_health,signup,0.0,2024-12-22 13:01:13
tp_003531,anon_09279d9b7d94,,instagram,paid_social,skin_health,click,5.38,2024-12-09 09:06:24
tp_003532,anon_09279d9b7d94,,facebook,paid_social,skin_health,click,3.07,2024-12-12 13:01:17
tp_003533,anon_09279d9b7d94,pat_001177,instagram,paid_social,weight_mgmt,signup,0.0,2024-12-22 08:32:54
tp_003534,anon_2a486dfb9aef,,organic,organic,retargeting,visit,0.0,2024-12-09 09:17:25
tp_003535,anon_2a486dfb9aef,,facebook,paid_social,mental_health,click,2.8,2024-12-19 17:36:16
tp_003536,anon_2a486dfb9aef,pat_001178,organic,organic,mental_health,signup,0.0,2024-12-22 18:11:11
tp_003537,anon_512867080b4b,,organic,organic,retargeting,visit,0.0,2024-12-19 13:15:10
tp_003538,anon_512867080b4b,pat_001179,organic,organic,weight_mgmt,signup,0.0,2024-12-22 09:47:09
tp_003539,anon_8bbc47e83bd0,,instagram,paid_social,weight_mgmt,click,3.1,2024-12-09 11:14:56
tp_003540,anon_8bbc47e83bd0,,facebook,paid_social,retargeting,click,4.7,2024-12-19 15:19:51
tp_003541,anon_8bbc47e83bd0,,google,cpc,weight_mgmt,click,6.44,2024-12-21 12:12:05
tp_003542,anon_8bbc47e83bd0,pat_001180,instagram,paid_social,retargeting,signup,0.0,2024-12-22 15:32:34
tp_003543,anon_791ff9e48d6c,,facebook,paid_social,brand,click,1.97,2024-12-16 08:23:03
tp_003544,anon_791ff9e48d6c,,instagram,paid_social,retargeting,click,2.18,2024-12-17 12:24:35
tp_003545,anon_791ff9e48d6c,,facebook,paid_social,brand,click,2.79,2024-12-18 11:58:41
tp_003546,anon_791ff9e48d6c,pat_001181,facebook,paid_social,mental_health,signup,0.0,2024-12-23 17:36:49
tp_003547,anon_579d27eb143b,,instagram,paid_social,skin_health,click,2.5,2024-12-09 08:36:40
tp_003548,anon_579d27eb143b,,google,cpc,brand,click,3.5,2024-12-13 17:22:29
tp_003549,anon_579d27eb143b,,google,cpc,brand,click,3.71,2024-12-22 12:25:41
tp_003550,anon_579d27eb143b,pat_001182,instagram,paid_social,weight_mgmt,signup,0.0,2024-12-23 16:41:02
tp_003551,anon_e66c2af4615d,,organic,organic,weight_mgmt,visit,0.0,2024-12-10 14:20:59
tp_003552,anon_e66c2af4615d,,organic,organic,skin_health,visit,0.0,2024-12-15 17:02:57
tp_003553,anon_e66c2af4615d,,google,cpc,mental_health,click,5.42,2024-12-19 19:50:02
tp_003554,anon_e66c2af4615d,pat_001183,organic,organic,mental_health,signup,0.0,2024-12-23 14:08:34
tp_003555,anon_042a0da27dfa,,instagram,paid_social,retargeting,click,3.42,2024-12-15 10:46:24
tp_003556,anon_042a0da27dfa,,google,cpc,mental_health,click,7.11,2024-12-17 15:03:02
tp_003557,anon_042a0da27dfa,,facebook,paid_social,retargeting,click,2.87,2024-12-19 11:59:08
tp_003558,anon_042a0da27dfa,pat_001184,instagram,paid_social,retargeting,signup,0.0,2024-12-23 11:42:33
tp_003559,anon_e12a83b16b58,,facebook,paid_social,brand,click,4.2,2024-12-15 18:10:59
tp_003560,anon_e12a83b16b58,pat_001185,facebook,paid_social,retargeting,signup,0.0,2024-12-23 14:48:14
tp_003561,anon_b573e0e6dc61,,google,cpc,weight_mgmt,click,6.42,2024-12-18 18:11:07
tp_003562,anon_b573e0e6dc61,pat_001186,google,cpc,brand,signup,0.0,2024-12-23 12:38:19
tp_003563,anon_5b0a711c6da3,,referral,referral,weight_mgmt,visit,0.0,2024-12-10 16:42:16
tp_003564,anon_5b0a711c6da3,,instagram,paid_social,brand,click,4.87,2024-12-15 14:35:33
tp_003565,anon_5b0a711c6da3,pat_001187,referral,referral,skin_health,signup,0.0,2024-12-23 16:24:58
tp_003566,anon_a589d9150a7d,,instagram,paid_social,skin_health,click,4.82,2024-12-16 12:35:47
tp_003567,anon_a589d9150a7d,,referral,referral,mental_health,visit,0.0,2024-12-17 11:27:10
tp_003568,anon_a589d9150a7d,,instagram,paid_social,skin_health,click,3.66,2024-12-20 13:07:48
tp_003569,anon_a589d9150a7d,pat_001188,instagram,paid_social,mental_health,signup,0.0,2024-12-23 11:17:31
tp_003570,anon_fda3beaff325,,email,email,skin_health,click,0.25,2024-12-09 15:26:44
tp_003571,anon_fda3beaff325,,facebook,paid_social,brand,click,2.84,2024-12-11 08:58:44
tp_003572,anon_fda3beaff325,pat_001189,email,email,skin_health,signup,0.0,2024-12-23 19:14:38
tp_003573,anon_57c465f0cd0a,,email,email,retargeting,click,0.21,2024-12-10 09:41:19
tp_003574,anon_57c465f0cd0a,,facebook,paid_social,mental_health,click,2.57,2024-12-20 12:39:50
tp_003575,anon_57c465f0cd0a,pat_001190,email,email,weight_mgmt,signup,0.0,2024-12-23 19:49:37
tp_003576,anon_9c712721da16,,facebook,paid_social,brand,click,4.07,2024-12-14 11:37:02
tp_003577,anon_9c712721da16,,instagram,paid_social,mental_health,click,5.15,2024-12-18 11:26:24
tp_003578,anon_9c712721da16,pat_001191,facebook,paid_social,brand,signup,0.0,2024-12-23 10:25:26
tp_003579,anon_21ea39d72dae,,facebook,paid_social,weight_mgmt,click,2.84,2024-12-13 08:32:13
tp_003580,anon_21ea39d72dae,pat_001192,facebook,paid_social,mental_health,signup,0.0,2024-12-23 17:03:48
tp_003581,anon_8f0c8f023ce9,,facebook,paid_social,skin_health,click,3.2,2024-12-10 12:15:43
tp_003582,anon_8f0c8f023ce9,,facebook,paid_social,skin_health,click,1.91,2024-12-12 16:31:53
tp_003583,anon_8f0c8f023ce9,pat_001193,facebook,paid_social,skin_health,signup,0.0,2024-12-23 08:18:07
tp_003584,anon_f25fb53f9934,,instagram,paid_social,retargeting,click,3.06,2024-12-14 14:51:02
tp_003585,anon_f25fb53f9934,,email,email,retargeting,click,0.3,2024-12-17 18:28:32
tp_003586,anon_f25fb53f9934,,instagram,paid_social,mental_health,click,3.78,2024-12-20 12:40:08
tp_003587,anon_f25fb53f9934,pat_001194,instagram,paid_social,brand,signup,0.0,2024-12-23 10:04:56
tp_003588,anon_d53c80bb8dac,,google,cpc,brand,click,6.0,2024-12-10 15:35:34
tp_003589,anon_d53c80bb8dac,,google,cpc,skin_health,click,3.94,2024-12-12 13:33:33
tp_003590,anon_d53c80bb8dac,,instagram,paid_social,brand,click,4.0,2024-12-14 16:40:22
tp_003591,anon_d53c80bb8dac,pat_001195,google,cpc,mental_health,signup,0.0,2024-12-24 13:22:46
tp_003592,anon_bebc42e9d54c,,instagram,paid_social,skin_health,click,4.69,2024-12-16 16:22:17
tp_003593,anon_bebc42e9d54c,,google,cpc,weight_mgmt,click,7.11,2024-12-19 15:54:11
tp_003594,anon_bebc42e9d54c,pat_001196,instagram,paid_social,skin_health,signup,0.0,2024-12-24 09:30:39
tp_003595,anon_8e0445996a65,,instagram,paid_social,brand,click,2.99,2024-12-10 17:32:55
tp_003596,anon_8e0445996a65,,instagram,paid_social,skin_health,click,2.35,2024-12-13 09:53:32
tp_003597,anon_8e0445996a65,,facebook,paid_social,mental_health,click,4.18,2024-12-19 18:02:06
tp_003598,anon_8e0445996a65,pat_001197,instagram,paid_social,retargeting,signup,0.0,2024-12-24 10:12:22
tp_003599,anon_d3c95613c861,,referral,referral,brand,visit,0.0,2024-12-10 08:53:54
tp_003600,anon_d3c95613c861,,google,cpc,retargeting,click,5.33,2024-12-23 14:22:51
tp_003601,anon_d3c95613c861,pat_001198,referral,referral,mental_health,signup,0.0,2024-12-24 13:36:33
tp_003602,anon_c2fc06aba304,,facebook,paid_social,mental_health,click,3.17,2024-12-14 09:41:46
tp_003603,anon_c2fc06aba304,,google,cpc,mental_health,click,4.37,2024-12-20 19:55:45
tp_003604,anon_c2fc06aba304,,referral,referral,brand,visit,0.0,2024-12-21 15:32:22
tp_003605,anon_c2fc06aba304,pat_001199,facebook,paid_social,skin_health,signup,0.0,2024-12-24 09:12:52
tp_003606,anon_4f449ebc5023,,organic,organic,brand,visit,0.0,2024-12-14 12:35:41
tp_003607,anon_4f449ebc5023,,google,cpc,skin_health,click,4.55,2024-12-15 19:27:30
tp_003608,anon_4f449ebc5023,pat_001200,organic,organic,brand,signup,0.0,2024-12-24 08:02:36
tp_003609,anon_ef31f7581d1d,,facebook,paid_social,retargeting,click,1.84,2024-12-20 14:30:30
tp_003610,anon_ef31f7581d1d,pat_001201,facebook,paid_social,skin_health,signup,0.0,2024-12-24 14:07:14
tp_003611,anon_c8ff9cb7a87d,,instagram,paid_social,mental_health,click,4.78,2024-12-22 13:46:10
tp_003612,anon_c8ff9cb7a87d,pat_001202,instagram,paid_social,skin_health,signup,0.0,2024-12-24 11:05:23
tp_003613,anon_fd77ff0821f3,,facebook,paid_social,brand,click,3.53,2024-12-16 09:41:09
tp_003614,anon_fd77ff0821f3,,facebook,paid_social,skin_health,click,4.78,2024-12-19 09:54:20
tp_003615,anon_fd77ff0821f3,pat_001203,facebook,paid_social,retargeting,signup,0.0,2024-12-24 14:42:15
tp_003616,anon_db7f70925b49,,google,cpc,retargeting,click,6.12,2024-12-13 12:20:15
tp_003617,anon_db7f70925b49,pat_001204,google,cpc,retargeting,signup,0.0,2024-12-24 10:25:28
tp_003618,anon_0af29993c589,,referral,referral,mental_health,visit,0.0,2024-12-12 08:45:58
tp_003619,anon_0af29993c589,,email,email,skin_health,click,0.25,2024-12-22 11:25:31
tp_003620,anon_0af29993c589,pat_001205,referral,referral,brand,signup,0.0,2024-12-24 19:29:23
tp_003621,anon_4f91bebb4764,,email,email,brand,click,0.18,2024-12-16 12:29:16
tp_003622,anon_4f91bebb4764,pat_001206,email,email,mental_health,signup,0.0,2024-12-24 09:11:08
tp_003623,anon_453a089c2cf8,,email,email,brand,click,0.27,2024-12-10 09:47:34
tp_003624,anon_453a089c2cf8,,google,cpc,retargeting,click,5.02,2024-12-12 13:33:16
tp_003625,anon_453a089c2cf8,pat_001207,email,email,mental_health,signup,0.0,2024-12-24 17:50:58
tp_003626,anon_02bb5fa9c4bd,,referral,referral,retargeting,visit,0.0,2024-12-14 10:03:55
tp_003627,anon_02bb5fa9c4bd,,instagram,paid_social,skin_health,click,2.4,2024-12-17 09:51:04
tp_003628,anon_02bb5fa9c4bd,,organic,organic,retargeting,visit,0.0,2024-12-19 16:00:27
tp_003629,anon_02bb5fa9c4bd,pat_001208,referral,referral,brand,signup,0.0,2024-12-24 18:24:25
tp_003630,anon_46439730c508,,organic,organic,retargeting,visit,0.0,2024-12-11 10:41:42
tp_003631,anon_46439730c508,,organic,organic,skin_health,visit,0.0,2024-12-22 10:25:30
tp_003632,anon_46439730c508,pat_001209,organic,organic,skin_health,signup,0.0,2024-12-24 17:09:47
tp_003633,anon_d0143dd03302,,google,cpc,mental_health,click,5.99,2024-12-13 15:49:00
tp_003634,anon_d0143dd03302,,instagram,paid_social,weight_mgmt,click,3.06,2024-12-17 15:48:15
tp_003635,anon_d0143dd03302,pat_001210,google,cpc,skin_health,signup,0.0,2024-12-24 15:37:56
tp_003636,anon_c00e61ef46fd,,google,cpc,mental_health,click,4.68,2024-12-20 19:53:33
tp_003637,anon_c00e61ef46fd,pat_001211,google,cpc,weight_mgmt,signup,0.0,2024-12-24 12:22:56
tp_003638,anon_cf1a1ec1c9ac,,facebook,paid_social,retargeting,click,1.99,2024-12-22 14:04:51
tp_003639,anon_cf1a1ec1c9ac,pat_001212,facebook,paid_social,brand,signup,0.0,2024-12-24 15:05:27
tp_003640,anon_7c8111a55857,,google,cpc,mental_health,click,6.85,2024-12-10 19:39:59
tp_003641,anon_7c8111a55857,,referral,referral,brand,visit,0.0,2024-12-13 13:50:45
tp_003642,anon_7c8111a55857,,instagram,paid_social,mental_health,click,5.36,2024-12-16 18:25:23
tp_003643,anon_7c8111a55857,pat_001213,google,cpc,skin_health,signup,0.0,2024-12-24 17:56:26
tp_003644,anon_7359b351228e,,instagram,paid_social,retargeting,click,4.72,2024-12-19 18:15:19
tp_003645,anon_7359b351228e,,email,email,mental_health,click,0.31,2024-12-24 13:47:49
tp_003646,anon_7359b351228e,pat_001214,instagram,paid_social,mental_health,signup,0.0,2024-12-25 19:53:56
tp_003647,anon_a567ee47f866,,email,email,mental_health,click,0.15,2024-12-19 14:03:42
tp_003648,anon_a567ee47f866,pat_001215,email,email,weight_mgmt,signup,0.0,2024-12-25 15:09:22
tp_003649,anon_6afbe01bd436,,google,cpc,brand,click,3.71,2024-12-11 15:24:27
tp_003650,anon_6afbe01bd436,,instagram,paid_social,brand,click,4.17,2024-12-18 15:00:44
tp_003651,anon_6afbe01bd436,pat_001216,google,cpc,skin_health,signup,0.0,2024-12-25 16:57:24
tp_003652,anon_2fc8a034c901,,instagram,paid_social,weight_mgmt,click,5.45,2024-12-18 19:12:34
tp_003653,anon_2fc8a034c901,pat_001217,instagram,paid_social,brand,signup,0.0,2024-12-25 14:14:37
tp_003654,anon_8436cd897d4a,,google,cpc,brand,click,3.53,2024-12-16 13:38:24
tp_003655,anon_8436cd897d4a,,google,cpc,weight_mgmt,click,4.52,2024-12-20 08:36:15
tp_003656,anon_8436cd897d4a,,google,cpc,mental_health,click,3.51,2024-12-21 19:37:58
tp_003657,anon_8436cd897d4a,pat_001218,google,cpc,retargeting,signup,0.0,2024-12-25 14:31:54
